Time,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10
1376100,18.673133929343,17.9230474528921,17.8696016231989,18.3267390181949,19.0424531447088,19.7765386465829,20.3530730573318,20.682973567538,20.7599253710733,20.6382279983446,20.4028710843829
1377000,18.8519497029048,18.022567568393,17.8893634047059,18.2849107474754,18.9663378802781,19.6936191160075,20.2845704805285,20.6407006228852,20.7462248640692,20.6481308365688,20.4273384289823
1377900,19.0356816040905,18.1305553531471,17.9181632561451,18.2504267522411,18.8946489157363,19.6120115554178,20.2148493292482,20.5956840998214,20.7293289076722,20.6552582791227,20.4499758449683
1378800,19.2235428646925,18.2465483868815,17.9558778521311,18.2234346982538,18.8276932342356,19.5320654209166,20.1442081601641,20.5481167660087,20.7093098529602,20.6595798052005,20.4706863954451
1379700,19.4147290339516,18.3700499696181,18.0023456929738,18.2040501696324,18.7657575502833,19.4541230541254,20.072949469607,20.4982023120725,20.6862534245973,20.6610769093614,20.4893813946509
1380600,19.6084214233399,18.5005312486193,18.0573677962448,18.1923561739045,18.7091070819865,19.3785182162244,20.0013783982294,20.4461544793671,20.6602583537485,20.6597431807731,20.5059807877243
1381500,19.8037906123096,18.6374334830166,18.1207085488509,18.1884027865551,18.6579844153476,19.3055746587366,19.9298014243464,20.3921961447019,20.6314359552965,20.6555843306638,20.520413493511
1382400,20,18.7801704364247,18.1920967159651,18.1922069365956,18.6126084654735,19.2356047371734,19.8585250515487,20.3365583659493,20.5999096511754,20.6486181678657,20.5326177089446
1383300,20.1962093876905,18.9281308872957,18.2712266024961,18.2037523340716,18.5731735391479,19.168908073481,19.7878544962067,20.279479392619,20.5658144418582,20.6388745225552,20.5425411736966
1384200,20.3915785766602,19.0806812462637,18.3577593621214,18.2229895398186,18.5398485027794,19.1057702730124,19.7180923804879,20.2212036456372,20.5292963282646,20.6263951185153,20.5501413939633
1385100,20.5852709660484,19.2371682692716,18.4513244482797,18.2498361771682,18.5127760592897,19.0464617015224,19.6495374364815,20.1619806706986,20.4905116865623,20.6112333944678,20.5553858244308
1386000,20.7764571353076,19.3969218548626,18.5515212009076,18.2841772846977,18.4920721370382,18.9912363274191,19.5824832269823,20.1020640696735,20.4496265985404,20.5934542752407,20.5582520076386
1386900,20.9643183959095,19.5592579136574,18.657920562128,18.3258658085125,18.4778253933983,18.9403306342328,19.5172168884094,20.0417104146455,20.4068161404215,20.5731338937502,20.5587276701466
