Time,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10
51300,20.140403070098,20.2236482164116,20.0262055574352,20.0093147134724,20.0028645581817,20.0007461275873,20.0001707606238,20.0000348961884,20.000006363284,20.0000010317503,20.0000001489727
52200,20.7714971196887,20.2308134450196,20.0301911295367,20.0089745199485,20.0028076545662,20.0007443889262,20.0001731249884,20.0000359421741,20.0000066734772,20.0000011048228,20.0000001631662
53100,20.86637432022,20.2161218467612,20.0348634503517,20.0087889588456,20.0027468002375,20.0007411429285,20.0001751554395,20.0000369351832,20.000006977954,20.0000011785273,20.0000001778982
54000,20.6445893268096,20.209865612902,20.0386066888704,20.0088008821284,20.0026862783331,20.0007364602597,20.0001768452785,20.000037871429,20.0000072758673,20.0000012526092,20.0000001931195
54900,19.2542972535711,20.2028357009193,20.0412451648331,20.0089756498745,20.0026326686535,20.0007304883109,20.000178192069,20.0000387472983,20.0000075663448,20.0000013268225,20.0000002087796
55800,19.9716217215066,20.1706364178617,20.0430734396814,20.0092456058802,20.0025917991387,20.0007235539201,20.0001791977439,20.0000395595405,20.0000078484947,20.0000014009267,20.0000002248269
56700,20.2378374406839,20.132892830681,20.043813955469,20.009554077393,20.0025665915443,20.0007161704622,20.0001798725766,20.0000403053788,20.0000081214206,20.0000014746852,20.0000002412091
57600,19.7790198707785,20.1137030801829,20.043049562213,20.0098556799825,20.002556978346,20.0007089405611,20.0001802408338,20.000040982671,20.0000083842393,20.000001547863,20.0000002578736
58500,21.7552550671265,20.0995704023299,20.0412905401878,20.0101009273744,20.002560814896,20.0007024256322,20.00018034398,20.0000415902247,20.0000086361013,20.0000016202271,20.0000002747675
59400,24.3075240120835,20.1200269719029,20.0391674784972,20.0102511339554,20.0025744439954,20.0006970500125,20.0001802389842,20.0000421282351,20.000008876216,20.0000016915464,20.0000002918373
60300,18.5149986227794,20.207455650371,20.0374932121259,20.0102960807164,20.0025931350178,20.0006930513455,20.0001799923769,20.0000425986898,20.000009103887,20.0000017615932,20.0000003090294
61200,20.692510395015,20.2301968497082,20.0381369083751,20.0102549520497,20.0026120365099,20.0006904617649,20.000179672314,20.0000430055642,20.0000093185579,20.0000018301455,20.0000003262899
62100,18.3364312699583,20.1936064082479,20.04097928577,20.0101953809557,20.0026273071554,20.0006891207255,20.000179340584,20.0000433547154,20.0000095198616,20.0000018969906,20.0000003435649
63000,22.4537623144107,20.1436494105118,20.0431485099093,20.0102112900327,20.0026374401686,20.0006887259789,20.0001790458818,20.00004365348,20.0000097076648,20.0000019619295,20.0000003608006
63900,22.6148672500285,20.1412249005757,20.0434318134841,20.0103235859883,20.0026443749481,20.000688922877,20.0001788195186,20.0000439100495,20.0000098820937,20.0000020247832,20.0000003779436
64800,18.0061855444629,20.2003254549101,20.0424495371099,20.0104717754805,20.0026520952203,20.0006894263719,20.0001786746168,20.0000441327343,20.0000100435369,20.0000020853981,20.0000003949417
65700,23.4155267175882,20.1915119929362,20.0426274652815,20.0105859191539,20.0026633076298,20.0006901194206,20.0001786095676,20.0000443292539,20.0000101926205,20.0000021436527,20.0000004117442
66600,18.8729523216436,20.1966209287826,20.043822793344,20.0106641986412,20.0026777468738,20.0006910444928,20.0001786152597,20.0000445061992,20.0000103301598,20.0000021994614,20.0000004283031
67500,20.8402284625321,20.1990736578537,20.044723159683,20.0107534565795,20.0026935970039,20.0006922963458,20.0001786829751,20.0000446687971,20.0000104570943,20.0000022527765,20.0000004445735
68400,22.1483938037271,20.1772892527562,20.0457747108637,20.0108664542162,20.0027100609219,20.0006939199909,20.0001788088036,20.0000448210144,20.0000105744187,20.0000023035888,20.0000004605149
